ip,port,org,city,country,source_file,sample_host,score
69.6.213.206,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,jcamediapro.com,2
129.146.36.33,8443,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.36.33:8443,7
192.18.138.215,1111,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.18.138.215:1111,5
192.9.244.76,1111,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.244.76:1111,5
161.33.158.230,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.158.230:443,6
161.33.230.220,1013,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.230.220:1013,5
158.179.189.120,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.189.120:443,6
168.107.62.39,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.62.39:443,6
158.179.185.85,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.185.85,9
158.179.175.42,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.175.42,9
161.33.218.209,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.218.209:443,6
129.158.203.186,443,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://u2.qingzhoubook.top,8
168.107.9.15,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.9.15,9
161.33.176.196,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.176.196:443,6
140.245.33.236,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,yerc.art:443,6
140.245.33.236,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.33.236:443,6
140.245.33.236,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,bgwu.art:443,6
140.245.33.236,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,geiseme.art:443,6
167.234.214.60,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://167.234.214.60,9
161.33.173.168,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.173.168,9
150.136.136.211,8000,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.136.211:8000,2
158.179.180.27,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.180.27:443,6
152.70.126.13,443,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.126.13,9
161.33.148.96,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.148.96,9
146.235.203.95,443,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.203.95,9
132.226.158.192,443,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.158.192,9
168.107.42.109,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.42.109:443,6
168.110.62.62,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.62.62:443,6
159.54.168.222,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.168.222,9
161.33.215.70,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.215.70,9
151.145.65.178,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.65.178:443,6
158.179.163.12,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.163.12:443,6
167.234.215.156,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://167.234.215.156,9
161.33.139.152,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.139.152:443,6
158.179.186.178,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.186.178,9
69.6.213.206,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,manuepanel.com.br,2
69.6.213.206,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,jolitonpainel.com.br,2
162.241.224.104,443,ORACLE-BMC-31898,Provo,US,2026-03-15-oracle-us-batch-01.csv,https://www.ytminingmachine.com,8
50.6.154.81,443,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://hangrygorl.com,8
150.136.234.36,8000,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.234.36:8000,2
129.80.135.219,443,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.135.219,9
144.24.30.50,666,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.30.50:666,5
129.80.37.170,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.37.170:444,5
134.185.84.145,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.84.145,9
140.245.69.19,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.69.19:443,6
161.33.157.135,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.157.135,9
157.151.240.238,444,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://157.151.240.238:444,5
157.151.241.149,444,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://157.151.241.149:444,5
132.226.52.150,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.52.150:444,5
140.245.19.78,444,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.19.78:444,5
140.245.89.206,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.89.206:443,6
134.185.110.149,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.110.149,9
168.107.6.237,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.6.237:443,6
168.107.5.162,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.5.162,9
158.179.176.103,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.176.103:443,6
161.33.198.141,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.198.141:443,6
144.24.47.206,443,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.47.206,9
168.110.57.4,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.57.4:443,6
161.33.142.24,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.142.24:443,6
140.245.90.243,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.90.243,9
140.245.74.84,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.74.84,9
168.110.49.147,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.49.147:443,6
170.9.12.101,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.12.101,9
140.245.54.180,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.54.180,9
165.1.73.141,443,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://165.1.73.141,9
168.110.53.180,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.53.180:443,6
129.153.200.99,443,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://harold.cloudns.ch,9
50.6.43.127,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,uksuppliments.com,2
129.158.198.180,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.198.180:444,5
141.148.33.51,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.33.51:444,5
129.158.205.155,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.205.155:444,5
129.158.244.114,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.244.114:444,5
146.235.232.141,443,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://b.xiliu.eu.org,8
140.245.62.143,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.62.143:443,6
165.1.69.84,8443,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://165.1.69.84:8443,7
151.145.79.57,2001,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.79.57:2001,5
152.70.116.18,442,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.116.18:442,5
141.148.165.61,2096,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://usx.manus.cloudns.org:2096,6
140.245.54.180,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://pa.bbl1.dpdns.org,8
140.245.102.154,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.102.154,9
161.33.142.108,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.142.108:443,6
168.110.57.171,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.57.171:443,6
161.33.220.155,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.220.155:443,6
168.107.10.206,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.10.206:443,6
134.185.82.94,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.82.94,9
134.185.114.211,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.114.211:443,6
158.179.166.78,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.166.78:443,6
158.179.195.123,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.195.123:443,6
158.179.191.77,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.191.77:443,6
151.145.79.204,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.79.204:443,6
140.245.124.237,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.124.237:443,6
168.107.28.43,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.28.43,9
168.110.58.70,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,https://168.110.58.70,9
69.6.249.250,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,uselumyx.com.br,2
161.153.101.99,443,ORACLE-BMC-31898,Greenville,US,2026-03-15-oracle-us-batch-01.csv,https://161.153.101.99,9
140.245.82.206,4433,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.82.206:4433,7
165.1.65.1,2222,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://165.1.65.1:2222,5
192.18.142.94,26214,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.18.142.94:26214,2
152.70.112.175,55555,ORACLE-BMC-31898,San Jose,US,2026-03-15-oracle-us-batch-01.csv,152.70.112.175:55555,2
162.241.255.177,443,ORACLE-BMC-31898,Provo,US,2026-03-15-oracle-us-batch-01.csv,https://card.janieseltzer.com,8
159.54.187.17,8443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.187.17:8443,7
158.179.185.11,8443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.185.11:8443,7
129.146.59.19,8443,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.59.19:8443,7
140.245.91.117,9999,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.91.117:9999,4
168.107.27.227,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.27.227:443,6
168.110.62.126,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.62.126:443,6
140.245.64.151,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.64.151,9
134.185.102.141,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.102.141,9
161.33.198.11,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.198.11:443,6
161.33.159.251,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.159.251:443,6
161.33.145.186,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.145.186:443,6
168.107.57.178,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.57.178:443,6
158.179.162.144,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.162.144:443,6
134.185.106.71,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.106.71:443,6
140.245.92.28,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.92.28:443,6
151.145.70.174,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.70.174:443,6
161.33.143.32,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.143.32:443,6
168.110.51.229,443,ORACLE-BMC-31898,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.51.229:443,6
132.226.110.19,443,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,132.226.110.19:443,6
140.245.86.255,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.86.255:443,6
158.179.164.48,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.164.48,9
134.185.110.208,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.110.208:443,6
161.33.207.215,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.207.215,9
129.146.252.95,80,ORACLE-BMC-31898,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,1337.myt00ls.top,2
140.245.69.167,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.69.167,9
168.107.44.62,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.44.62:443,6
161.33.156.233,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.156.233,9
168.107.12.155,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.12.155,9
161.33.183.85,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.183.85:443,6
158.179.194.128,443,ORACLE-BMC-31898,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.194.128:443,6
50.6.160.59,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.redwoodassetmgmt.com,2
50.6.160.59,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.jeffreyogan.com,2
129.80.249.155,587,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.80.249.155:587,2
150.136.186.1,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.186.1:444,5
129.213.76.141,444,ORACLE-BMC-31898,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.213.76.141:444,5
69.6.249.251,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,monpetitt.com,2
140.245.70.57,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.70.57,9
69.6.213.206,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,fluyajc.com,2
69.6.213.206,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.fluyajc.com,2
69.6.213.206,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.orvixjc.com,2
162.241.255.177,80,ORACLE-BMC-31898,Provo,US,2026-03-15-oracle-us-batch-01.csv,www.janieseltzer.com,2
162.241.255.177,443,ORACLE-BMC-31898,Provo,US,2026-03-15-oracle-us-batch-01.csv,https://janieseltzer.com,8
140.245.51.48,443,ORACLE-BMC-31898,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.51.48:443,6
161.33.212.44,1443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.212.44:1443,2
69.6.249.75,2095,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,sinonimostore.com.br:2095,2
69.6.249.75,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,sinonimostore.com.br,2
69.6.212.239,443,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://insidetalks.com.br,8
69.6.212.239,80,ORACLE-BMC-31898,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,insidetalks.com.br,2
161.33.202.253,443,ORACLE-BMC-31898,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.202.253:443,6
43.198.109.195,60000,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.109.195:60000,2
18.166.210.9,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.166.210.9,0
43.198.199.108,8080,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.199.108:8080,0
18.162.43.77,10255,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.162.43.77:10255,0
43.198.151.182,2064,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.151.182:2064,0
43.199.157.231,3072,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.199.157.231:3072,2
43.198.110.253,3307,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.110.253:3307,2
18.162.36.87,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.162.36.87,0
18.163.108.103,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.163.108.103,0
18.162.200.149,3005,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.162.200.149:3005,0
18.163.188.175,994,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.163.188.175:994,0
43.198.151.182,4664,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.151.182:4664,0
16.162.3.224,8000,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.3.224:8000,0
18.163.49.137,25448,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.163.49.137:25448,2
54.46.23.216,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,54.46.23.216,0
18.167.172.93,6466,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.167.172.93:6466,2
43.198.60.149,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.60.149,0
16.162.23.73,50075,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.23.73:50075,0
43.198.207.27,5000,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.207.27:5000,0
16.162.32.150,6103,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.32.150:6103,0
18.163.208.181,7537,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.163.208.181:7537,2
43.198.95.146,135,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.95.146:135,2
16.162.4.106,8083,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.4.106:8083,0
16.162.163.6,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.163.6,0
18.167.134.231,29090,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.167.134.231:29090,2
16.162.242.218,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.242.218,0
43.198.213.130,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.213.130,0
43.198.153.15,18853,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.153.15:18853,2
43.198.187.122,8090,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.187.122:8090,0
16.162.95.222,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.95.222,0
18.166.68.255,8989,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.166.68.255:8989,2
18.162.97.153,8082,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.162.97.153:8082,0
43.199.144.36,1194,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.199.144.36:1194,2
43.198.198.14,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.198.14,0
43.199.40.213,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.199.40.213,0
18.167.234.175,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.167.234.175,0
16.162.4.11,2078,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://16.162.4.11:2078,2
18.162.142.65,49674,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.162.142.65:49674,2
18.163.6.169,8080,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.163.6.169:8080,0
18.162.44.241,58000,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.162.44.241:58000,2
16.162.143.120,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://16.162.143.120,7
43.199.177.161,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.199.177.161,6
16.162.4.11,3128,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,16.162.4.11:3128,0
18.162.45.114,2562,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.162.45.114:2562,2
18.163.24.247,3389,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.163.24.247:3389,2
16.163.141.243,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://16.163.141.243,7
18.167.205.58,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.167.205.58,7
18.163.2.155,43215,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.163.2.155:43215,2
43.198.102.196,2401,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.102.196:2401,2
43.198.90.177,8089,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.90.177:8089,0
43.198.195.189,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.195.189,7
18.162.47.255,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.162.47.255:443,4
43.198.223.111,3524,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.223.111:3524,0
18.166.211.211,10000,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,18.166.211.211:10000,0
16.162.254.82,5060,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://16.162.254.82:5060,2
43.198.186.81,9004,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.186.81:9004,0
18.167.126.192,136,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://18.167.126.192:136,2
18.166.225.50,80,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,25370.ch,0
43.199.29.177,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.199.29.177,7
43.199.184.226,443,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.199.184.226,6
43.198.203.193,8983,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,43.198.203.193:8983,0
43.198.203.193,2233,"Amazon.com, Inc.",Hong Kong,CN,2026-03-15-aws-hk-noise-batch-01.csv,https://43.198.203.193:2233,2
